path,recommendation,reasons,sharpness,brightness,contrast,noise,black_frac,white_frac,aesthetic,is_utility,face_quality,cluster_id,cluster_size,is_keeper,width,height,megapixels,file_bytes,asset_id,error
EE70F478C56F102906B32661C71ACC22.jpg,keep,,759.7,136.4,44.1,2.32,0.0,0.0,0.765,False,,-1,1,True,4056,3040,12.33,0,2282CFD3-526E-4977-9718-C5DB5157ADD6/L0/001,
IMG_0492.HEIC,keep,,761.5,143.7,59.2,1.67,0.0,0.003,0.633,False,,-1,1,True,6018,3768,22.68,0,34FCFBF9-432B-4300-8BD0-B38089BE8821/L0/001,
IMG_0406.HEIC,keep,,762.6,115.2,59.6,2.04,0.001,0.001,0.606,False,,-1,1,True,11112,3742,41.58,0,CEC55204-99FA-4821-837E-07782868274A/L0/001,
IMG_0622.HEIC,keep,,764.9,144.2,56.0,0.31,0.0,0.004,0.722,False,,-1,1,True,4032,3024,12.19,0,851FC874-8DDA-4C95-9936-0A859828262E/L0/001,
IMG_0726.HEIC,keep,,766.9,95.5,60.1,1.13,0.006,0.008,0.41,False,,-1,1,True,4032,3024,12.19,0,B47231F9-F336-45D9-B070-DFF72D1B5872/L0/001,
BFECF8D2B309DCDA98CB3F01BEA6127C.jpg,keep,,768.1,138.5,50.6,2.4,0.006,0.0,0.587,False,,-1,1,True,4056,3040,12.33,0,4BF385EA-D20E-42EA-96B6-D105156D642A/L0/001,
IMG_0532.HEIC.jpeg,keep,,770.0,126.3,60.7,2.74,0.0,0.069,0.678,False,,-1,1,True,800,406,0.32,0,ACB014C8-82B7-44BD-A798-A0A3282544BD/L0/001,
IMG_0556.HEIC,keep,,772.5,157.8,55.4,0.31,0.0,0.047,0.495,False,,-1,1,True,3024,4032,12.19,0,AFB5A422-424F-477D-9D3F-C9678D713296/L0/001,
IMG_0007.HEIC,keep,,773.4,97.3,58.1,2.13,0.007,0.002,0.596,False,0.458,-1,1,True,4032,3024,12.19,0,8753C1A3-0728-45AA-8613-76AA9D36D3EC/L0/001,
IMG_0035.HEIC,keep,,774.3,118.1,74.0,2.79,0.0,0.004,0.314,False,,-1,1,True,4032,3024,12.19,0,1EE7F58A-3E21-4E41-8C8A-42962A798C47/L0/001,
IMG_1872.HEIC,keep,,774.8,83.3,75.6,0.74,0.011,0.025,0.387,False,0.409,-1,1,True,3024,4032,12.19,0,BE45797A-3250-4A1E-89FC-71451E70E003/L0/001,
IMG_0393.HEIC,keep,,782.2,166.5,61.7,3.34,0.0,0.0,0.694,False,,-1,1,True,16382,3788,62.06,0,3773C075-2EB6-44AE-A2E9-49D4BBD9A0A7/L0/001,
IMG_1098.HEIC,keep,,784.3,142.9,68.6,1.43,0.005,0.003,0.459,False,0.438,85,2,True,4032,3024,12.19,0,245A16E5-EBC1-4C28-B484-92E0A13A8AC4/L0/001,
IMG_0875.HEIC,keep,,786.1,137.7,61.4,0.41,0.011,0.007,0.499,False,,-1,1,True,3024,3024,9.14,0,08F0E525-C2A1-4E30-93C1-A11EC5B4883B/L0/001,
IMG_0299.HEIC,keep,,790.2,125.5,62.7,3.35,0.006,0.003,0.516,False,0.539,-1,1,True,3024,4032,12.19,0,AD10981C-963C-49B4-A668-20AFDD96A33A/L0/001,
IMG_0458.HEIC,keep,,791.0,116.7,72.8,1.49,0.0,0.009,0.516,False,,-1,1,True,4032,3024,12.19,0,1673E7AD-959A-4FA0-9F8E-AD6B321CF00E/L0/001,
IMG_0014.HEIC,keep,,795.2,116.2,67.3,0.42,0.02,0.04,0.491,False,0.476,-1,1,True,3024,4032,12.19,0,0B9E1D5C-F918-4155-8D33-BA3C3CC5D1C7/L0/001,
IMG_1692.HEIC,keep,,795.4,111.2,76.4,1.55,0.015,0.002,0.463,False,0.551,-1,1,True,3024,4032,12.19,0,48844FD0-9BF5-4238-A946-881A480A04A9/L0/001,
IMG_0449.HEIC,keep,,795.5,135.8,80.3,2.22,0.002,0.053,0.42,False,,162,2,True,6728,3956,26.62,0,0C27B5E6-5DB7-4228-B03A-BE1EA203125E/L0/001,
IMG_0768.HEIC,keep,,795.6,97.7,68.9,1.97,0.013,0.009,0.489,False,,-1,1,True,4032,3024,12.19,0,7B3B9F0D-111B-425D-8B2E-D1D525CCE667/L0/001,
IMG_0494.HEIC,keep,,795.8,139.3,65.2,1.19,0.004,0.046,0.592,False,,-1,1,True,16382,3720,60.94,0,C21FBF64-C15D-4175-8601-90695ADCD42E/L0/001,
IMG_1725.HEIC.jpeg,keep,,796.6,121.6,59.1,1.88,0.002,0.0,0.647,False,0.493,-1,1,True,600,800,0.48,0,BD9D5DFB-DA51-4604-BC56-512DDAA489AB/L0/001,
IMG_0673.HEIC,keep,,799.0,156.3,48.8,2.67,0.0,0.001,0.595,False,,129,2,True,7716,3912,30.18,0,47505693-1E52-46E5-816B-DFECAC5D80E0/L0/001,
IMG_1695.HEIC,keep,,800.5,153.6,58.3,1.7,0.001,0.0,0.537,False,,25,2,True,3024,4032,12.19,0,4F8D52A3-6643-4A97-8C60-3BCFA16315B6/L0/001,
IMG_0712.HEIC.jpeg,keep,,801.5,135.6,55.2,2.39,0.001,0.0,0.607,False,0.367,-1,1,True,480,640,0.31,0,A9BC798A-40ED-4368-B8F0-5190C9E7E74E/L0/001,
IMG_0771.HEIC,keep,,804.2,99.9,58.2,1.58,0.005,0.014,0.506,False,,-1,1,True,3024,4032,12.19,0,717382EC-3950-402D-8D08-C16636CFBCBB/L0/001,
IMG_0643.HEIC,keep,,805.8,125.1,70.9,3.35,0.004,0.051,0.569,False,,-1,1,True,10636,3758,39.97,0,02B99212-7A4E-496A-AF10-47207D4A6590/L0/001,
IMG_0249.HEIC,keep,,807.3,147.7,66.0,3.23,0.002,0.006,0.532,False,0.437,-1,1,True,3024,4032,12.19,0,C6E7E804-7346-44DF-A8CB-B12E901AF842/L0/001,
IMG_0865.HEIC,keep,,815.3,167.7,61.1,0.3,0.0,0.001,0.451,False,,-1,1,True,4032,3024,12.19,0,DAC895FD-BF3D-460C-AFC0-16FA2945BA4A/L0/001,
IMG_0602.HEIC,keep,,818.8,140.1,75.4,1.17,0.0,0.0,0.482,False,,-1,1,True,4032,3024,12.19,0,52F9F322-55C6-4913-997A-CF03565CD3EA/L0/001,
IMG_1846.HEIC,keep,,821.4,131.8,61.9,1.53,0.0,0.005,0.353,False,,-1,1,True,3024,4032,12.19,0,B9157999-6628-4095-A9F8-1A08930F3BE2/L0/001,
IMG_1891.HEIC,keep,,824.5,120.1,61.2,1.01,0.001,0.009,0.374,False,,-1,1,True,4032,3024,12.19,0,11F47325-21E5-4E97-B7C3-2DA5F6033ABB/L0/001,
IMG_0230.HEIC,keep,,824.5,121.5,55.8,1.28,0.008,0.004,0.542,False,,-1,1,True,4032,3024,12.19,0,3525CFC9-A65C-4979-B859-53B04B871F88/L0/001,
IMG_1716.HEIC,keep,,826.2,134.1,66.3,1.77,0.004,0.009,0.45,False,,-1,1,True,3024,4032,12.19,0,4E53624D-CA49-4D58-9264-275BD2B40447/L0/001,
IMG_1041.HEIC,keep,,827.3,131.3,71.1,1.03,0.0,0.132,0.535,False,,-1,1,True,4032,3024,12.19,0,0CEDC5B6-22F2-41EF-B620-BA25DF80D527/L0/001,
IMG_1617.HEIC,keep,,830.8,126.6,59.6,1.17,0.0,0.011,0.556,False,,-1,1,True,3024,4032,12.19,0,093E305B-F631-4751-A687-1F5E1B5FEFB7/L0/001,
IMG_0869.HEIC,keep,,833.0,139.6,71.0,1.41,0.002,0.003,0.622,False,0.511,-1,1,True,3024,4032,12.19,0,5D1C2A28-F5FB-48D3-BE67-AE88679876EA/L0/001,
IMG_1060.HEIC,keep,,833.7,126.9,63.1,2.58,0.007,0.004,0.56,False,0.515,86,3,True,4032,3024,12.19,0,347F8B05-BCE7-45AC-91AE-D30A62F710D4/L0/001,
IMG_1433.HEIC,keep,,836.6,108.5,75.0,1.7,0.041,0.009,0.478,False,,-1,1,True,5066,3920,19.86,0,5FF695A3-445B-4C44-85A1-B57FC5641B02/L0/001,
IMG_0503.HEIC,keep,,839.4,151.9,59.3,0.27,0.0,0.013,0.507,False,,-1,1,True,4032,3024,12.19,0,4D577CEF-AD1A-4DCC-A9E6-0293D49BD67F/L0/001,
IMG_1877.HEIC.jpeg,keep,,840.5,126.9,64.4,1.83,0.011,0.001,0.369,False,0.316,-1,1,True,600,800,0.48,0,06741853-0690-410D-A873-025BC2815ABE/L0/001,
IMG_0600.HEIC,keep,,841.6,151.3,66.4,1.88,0.001,0.0,0.449,False,,-1,1,True,4032,3024,12.19,0,2DCE9AE9-3EE0-4B05-8619-724E2610D521/L0/001,
IMG_1881.HEIC,keep,,842.4,118.3,67.5,0.78,0.011,0.007,0.396,False,,-1,1,True,3024,4032,12.19,0,E7871D7F-BE41-43EC-B0C6-60243DC3B4D9/L0/001,
IMG_0864.HEIC,keep,,842.4,126.1,56.6,0.38,0.008,0.0,0.404,False,,-1,1,True,4032,3024,12.19,0,2DC8EB5E-84F2-4F57-AB08-99E192857714/L0/001,
IMG_1228.HEIC,keep,,844.9,168.5,45.1,1.77,0.001,0.003,0.553,False,,-1,1,True,4032,3024,12.19,0,B7C3C3BF-570D-4F30-B8F4-9B7F31ACC119/L0/001,
IMG_0841.HEIC,keep,,845.0,112.6,66.4,1.56,0.0,0.0,0.573,False,,110,2,True,3024,4032,12.19,0,91168529-215B-4D00-9562-A065E4DE102A/L0/001,
IMG_0051.HEIC,keep,,853.2,116.8,57.6,0.37,0.002,0.032,0.603,False,,-1,1,True,4032,3024,12.19,0,7210E4AA-83C4-4216-975C-0A7B0FC39787/L0/001,
IMG_1607.HEIC,keep,,854.2,154.5,54.3,1.87,0.001,0.058,0.563,False,,-1,1,True,16382,3824,62.64,0,297F7C70-EACC-49A0-88A0-E64A44274889/L0/001,
IMG_0522.HEIC,keep,,862.1,133.8,75.4,3.68,0.018,0.056,0.603,False,,-1,1,True,9034,3842,34.71,0,9EDA8B20-0F0B-44C6-BAE3-B5B8F6DE8E5B/L0/001,
IMG_1203.HEIC,keep,,862.2,120.9,46.2,0.45,0.0,0.0,0.646,False,,-1,1,True,8348,3904,32.59,0,0C968E91-57E0-4B67-AC36-2933487BBD5A/L0/001,
IMG_0468.HEIC,keep,,863.1,115.7,72.7,2.21,0.0,0.006,0.734,False,,-1,1,True,4032,3024,12.19,0,F080B39F-F4CA-4551-A11E-3CC6CA1C2B72/L0/001,
IMG_0601.HEIC,keep,,865.8,146.4,73.1,0.86,0.0,0.001,0.556,False,,-1,1,True,4032,3024,12.19,0,9BBBCA31-775A-4FEA-85F3-81E589B6FC09/L0/001,
IMG_0858.HEIC,keep,,868.8,155.3,64.4,0.39,0.006,0.0,0.358,False,,109,2,True,4032,3024,12.19,0,EA77CBDF-1DAB-4539-8C78-E19FF6A87F08/L0/001,
IMG_1465.HEIC,keep,,869.4,120.6,70.2,1.37,0.002,0.0,0.407,False,0.322,-1,1,True,3024,4032,12.19,0,A7293EFC-BA2D-4369-AE47-88A086A2F7E6/L0/001,
IMG_1715.HEIC,keep,,872.1,130.1,69.4,0.97,0.006,0.006,0.487,False,,-1,1,True,4032,3024,12.19,0,06014EC8-124E-4D84-861A-6709D07D1EA5/L0/001,
IMG_0454.HEIC,keep,,873.1,143.9,55.7,0.41,0.001,0.004,0.601,False,,-1,1,True,4032,3024,12.19,0,853F242E-7D84-4D14-A208-F4C15DEEB0E8/L0/001,
IMG_0513.HEIC,keep,,877.1,135.3,56.6,0.48,0.001,0.003,0.637,False,,-1,1,True,4032,3024,12.19,0,84E66CAE-F30B-43B5-9966-69AE35CAACF8/L0/001,
IMG_1047.HEIC,keep,,877.9,97.8,59.8,1.07,0.0,0.021,0.403,False,,-1,1,True,4032,3024,12.19,0,172E906B-FD2F-4940-9FC0-E2B8B9456008/L0/001,
IMG_0033.HEIC,keep,,891.1,115.7,58.1,0.94,0.0,0.054,0.51,False,,-1,1,True,4032,3024,12.19,0,365B5D9E-893F-48D4-B013-5929B2A59B2F/L0/001,
IMG_1281.HEIC,keep,,893.8,129.1,64.1,2.1,0.0,0.002,0.45,False,,57,5,True,4032,3024,12.19,0,24CC4D07-46C2-4D05-B2A7-FF606870CE0A/L0/001,
IMG_0047.JPG,keep,,896.1,106.2,67.3,0.81,0.0,0.065,0.502,False,0.342,-1,1,True,3024,4032,12.19,0,BE0E9D3A-DDC1-4D5C-B620-921DE8F540C9/L0/001,
IMG_0620.HEIC.jpeg,keep,,896.4,123.3,48.7,2.63,0.001,0.011,0.572,False,,-1,1,True,640,398,0.25,0,8D504804-9AC6-402D-BFD1-23E6CAD800DC/L0/001,
IMG_0815.HEIC,keep,,904.7,140.2,67.4,3.64,0.001,0.007,0.659,False,,117,2,True,6102,3948,24.09,0,011EBFB6-E643-4FB8-B5D5-25A8FC6F5D1B/L0/001,
IMG_0489.HEIC,keep,,905.2,158.9,65.6,1.38,0.006,0.002,0.682,False,,-1,1,True,4032,3024,12.19,0,DAE7DAB5-B3FF-4E38-A42D-A34E10709214/L0/001,
IMG_1663.HEIC,keep,,906.8,138.2,80.7,2.51,0.004,0.0,0.476,False,,-1,1,True,4032,3024,12.19,0,40747711-DD40-4305-936D-F2D70EABBE75/L0/001,
IMG_0581.HEIC,keep,,908.3,110.7,54.0,0.87,0.003,0.001,0.621,False,,-1,1,True,4032,3024,12.19,0,4E2B0B14-4292-47D0-AC37-EBF50356E553/L0/001,
IMG_0031.JPG,keep,,909.0,125.7,58.2,1.1,0.0,0.011,0.547,False,,-1,1,True,3024,4032,12.19,0,6FFDB269-6188-419E-89EC-2BF825A116BB/L0/001,
IMG_0410.HEIC,keep,,910.2,130.1,53.5,0.88,0.0,0.005,0.654,False,,-1,1,True,11694,3674,42.96,0,30D6FC4E-A0F1-4B4C-B5E2-BBECE7F9FD0A/L0/001,
IMG_0629.HEIC,keep,,910.4,128.9,60.7,3.74,0.002,0.005,0.659,False,,-1,1,True,11668,3926,45.81,0,8C22A656-E070-45C3-A75F-E3C3CD2D1EF8/L0/001,
IMG_0490.HEIC,keep,,910.9,134.7,66.7,0.44,0.003,0.003,0.504,False,,-1,1,True,4032,3024,12.19,0,2BA4A059-4472-4854-BAB4-F12462DFD279/L0/001,
IMG_1655.HEIC,keep,,917.1,62.2,45.0,0.81,0.015,0.008,0.625,False,,-1,1,True,4032,3024,12.19,0,A589BDAB-087F-4A55-893E-F1BB29F99A41/L0/001,
IMG_0536.HEIC,keep,,922.0,119.0,54.3,0.94,0.001,0.0,0.746,False,,-1,1,True,4032,3024,12.19,0,8582C264-733A-4D40-A8D3-8ED4C2AE9E39/L0/001,
IMG_0544.HEIC,keep,,922.3,112.2,49.9,2.06,0.0,0.001,0.64,False,,-1,1,True,4032,3024,12.19,0,D52AE409-482E-4CFF-AD7E-D43D02F82EF1/L0/001,
IMG_0447.HEIC,keep,,922.4,133.9,66.1,1.26,0.001,0.003,0.496,False,,163,2,True,4032,3024,12.19,0,AB2BC002-4EB8-460D-A415-EEED024571F1/L0/001,
IMG_0475.HEIC,keep,,923.2,141.5,60.2,1.27,0.001,0.022,0.602,False,,-1,1,True,10772,3628,39.08,0,D28C493D-0D62-4A41-B76D-C724FFB58097/L0/001,
IMG_0872.HEIC,keep,,926.5,139.4,74.9,1.04,0.01,0.005,0.643,False,0.557,108,3,True,3024,4032,12.19,0,B2C73FA0-8903-4CA5-B5EE-B4AB3581AEC4/L0/001,
IMG_0346.HEIC,keep,,926.6,119.6,66.1,1.17,0.001,0.004,0.53,False,0.313,-1,1,True,3024,4032,12.19,0,DD332FF0-F986-4819-BC1E-58D8F8BBB141/L0/001,
IMG_0210.HEIC,keep,,928.4,116.4,54.5,1.56,0.001,0.013,0.659,False,,-1,1,True,4032,3024,12.19,0,0E8A4A22-DB63-436B-BB14-9041F1F96479/L0/001,
IMG_0845.HEIC,keep,,930.1,157.0,58.7,1.31,0.003,0.0,0.485,False,,-1,1,True,4032,3024,12.19,0,69279D64-781B-436D-8DC7-6125B86BC234/L0/001,
IMG_0616.HEIC,keep,,930.5,130.4,58.1,1.26,0.0,0.002,0.577,False,,-1,1,True,4032,3024,12.19,0,AF386F45-A984-4848-BF1D-15FE485878E3/L0/001,
IMG_0362.HEIC,keep,,934.5,138.7,67.6,0.39,0.009,0.018,0.5,False,,-1,1,True,4032,3024,12.19,0,CA30CCE7-A939-4CAB-9EF4-277221A05B67/L0/001,
IMG_0018.HEIC,keep,,937.9,114.0,71.1,1.25,0.009,0.081,0.546,False,0.384,-1,1,True,4032,3024,12.19,0,6160E59B-5D32-4361-AF1A-0C669EFB4851/L0/001,
IMG_0045.JPG,keep,,938.2,116.4,62.5,0.92,0.0,0.008,0.396,False,0.331,-1,1,True,3024,4032,12.19,0,C7D2D1B0-2FB8-4D1E-93FE-84B1B762BC99/L0/001,
IMG_0417.HEIC,keep,,942.8,101.8,59.9,1.44,0.006,0.024,0.55,False,,-1,1,True,3024,4032,12.19,0,274D187D-7CB1-4D2B-91AB-DE3C1ACB85D3/L0/001,
IMG_0112.HEIC,keep,,944.7,102.7,66.7,0.67,0.0,0.031,0.452,False,0.47,-1,1,True,3024,4032,12.19,0,29B16784-97EB-4A86-8CA0-6E7DF15DBF05/L0/001,
IMG_0660.HEIC,keep,,944.9,140.6,57.6,0.37,0.001,0.013,0.476,False,,133,4,True,4032,3024,12.19,0,D66D0966-028D-4B27-A549-96D35D7D6413/L0/001,
IMG_0416.HEIC,keep,,949.9,110.4,57.4,0.74,0.004,0.044,0.678,False,,-1,1,True,4032,3024,12.19,0,DA5436E7-21C6-48EA-822E-336D3D6F016D/L0/001,
IMG_0158.HEIC,keep,,952.7,107.2,51.8,0.89,0.004,0.0,0.634,False,,-1,1,True,4032,3024,12.19,0,08AE96ED-9E25-4CAE-A706-1EFFA2E71426/L0/001,
IMG_1461.HEIC,keep,,953.6,111.7,64.0,1.78,0.017,0.0,0.4,False,,-1,1,True,3024,4032,12.19,0,41FB1C0B-7853-4817-BD13-76552B9C974F/L0/001,
IMG_0044.JPG,keep,,953.9,118.0,61.8,0.84,0.0,0.01,0.417,False,0.415,-1,1,True,3024,4032,12.19,0,092AC48D-AFA7-4B2A-9642-296BAF48D924/L0/001,
IMG_0636.HEIC,keep,,955.9,140.0,60.8,2.64,0.003,0.007,0.448,False,,-1,1,True,4032,3024,12.19,0,63D3D6E5-6263-44CD-BF08-2C36D04E1057/L0/001,
IMG_1039.HEIC,keep,,960.0,129.7,69.6,2.08,0.0,0.0,0.443,False,,-1,1,True,8342,3808,31.77,0,C94FA8A0-FAB2-48E3-BAA2-66EE089174F9/L0/001,
IMG_0533.HEIC,keep,,961.4,98.3,57.4,3.06,0.002,0.001,0.731,False,,-1,1,True,7936,3830,30.39,0,A6E08E94-43AC-464A-9F3F-95E05F76FE5C/L0/001,
IMG_0770.HEIC,keep,,961.7,98.3,58.7,2.67,0.0,0.004,0.478,False,,-1,1,True,4032,3024,12.19,0,D9D48483-446D-4CCA-B181-5AE41B318F30/L0/001,
IMG_0902.HEIC.jpeg,keep,,963.0,110.3,62.9,2.58,0.005,0.054,0.437,False,0.417,-1,1,True,600,800,0.48,0,B012C248-9623-4607-B410-0C854810B828/L0/001,
IMG_0396.HEIC,keep,,965.1,179.0,65.1,0.39,0.002,0.001,0.64,False,,-1,1,True,4032,3024,12.19,0,82D01B6B-245B-4908-9EE1-C860B6187AE9/L0/001,
IMG_1651.HEIC,keep,,965.7,137.5,75.8,2.26,0.002,0.0,0.402,False,,-1,1,True,4032,3024,12.19,0,4B059323-7B65-41F1-9629-9B25CEA657F9/L0/001,
IMG_0264.HEIC,keep,,970.3,111.8,70.6,0.72,0.0,0.001,0.471,False,,-1,1,True,4032,3024,12.19,0,EE618DE2-3EF6-44ED-8F00-5CC5A8EA65A3/L0/001,
IMG_1208.HEIC,keep,,970.4,105.3,60.7,1.19,0.009,0.029,0.659,False,0.477,73,2,True,4032,3024,12.19,0,C4823C76-AA5B-49C6-A083-B004D260A67D/L0/001,
A8088D02F80F3CD3B99865353D32EF3D.jpg,keep,,977.0,128.1,61.7,2.29,0.0,0.0,0.714,False,,67,2,True,4056,3040,12.33,0,377CBCDA-3C6A-4CAD-96E1-93A2238A4B88/L0/001,
IMG_0065.HEIC,keep,,981.0,134.3,66.6,1.64,0.001,0.002,0.5,False,,-1,1,True,4032,3024,12.19,0,550256A9-0355-457D-B9B5-255926D2E02C/L0/001,
IMG_1656.HEIC,keep,,982.9,139.8,72.5,0.45,0.006,0.0,0.583,False,,-1,1,True,3024,4032,12.19,0,3C103760-DCEE-438A-B625-34182E3A4909/L0/001,
IMG_0721.HEIC,keep,,983.3,150.5,76.1,1.34,0.004,0.001,0.363,False,,-1,1,True,3024,4032,12.19,0,CFB4FD1F-8F04-4BF3-B415-6B471BDAD30C/L0/001,
IMG_1168.HEIC,keep,,988.8,109.9,66.2,0.98,0.002,0.015,0.56,False,,-1,1,True,4032,3024,12.19,0,97394378-4DEC-4D2E-A2D9-5EBF3721B59D/L0/001,
IMG_0361.HEIC,keep,,989.4,114.7,71.5,0.39,0.016,0.013,0.544,False,,-1,1,True,4032,3024,12.19,0,2BBF1568-019B-4A4B-B584-2889968A8BF9/L0/001,
IMG_1312.HEIC,keep,,989.6,121.2,51.1,2.58,0.003,0.002,0.674,False,,-1,1,True,5468,3978,21.75,0,7BD5B1FB-E218-463E-B6CD-0112061BC127/L0/001,
IMG_1718.HEIC,keep,,990.5,132.7,72.7,2.04,0.003,0.006,0.48,False,,-1,1,True,4032,3024,12.19,0,44932342-513A-4172-A671-0889304B1320/L0/001,
IMG_0481.HEIC,keep,,994.0,139.7,62.2,0.61,0.001,0.004,0.484,False,,-1,1,True,4032,3024,12.19,0,1CD42372-F373-4627-B5CF-DB2D548CB09C/L0/001,
IMG_1471.HEIC,keep,,999.2,126.1,68.8,2.19,0.002,0.004,0.401,False,0.304,-1,1,True,3024,4032,12.19,0,B54CEC93-6EF2-48A4-ADE7-166C3AB28FED/L0/001,
IMG_1116.JPG,keep,,999.8,144.1,68.1,1.23,0.002,0.012,0.598,False,0.58,83,3,True,4032,3024,12.19,0,AF445E3D-BB47-42C9-AC27-215238B2BAAA/L0/001,
IMG_1890.HEIC,keep,,1000.5,124.5,63.7,0.69,0.001,0.022,0.332,False,0.456,6,2,True,4032,3024,12.19,0,4DF547B0-CCAE-44F8-8B1C-3505D8750C4B/L0/001,
IMG_0753.HEIC,keep,,1003.1,106.6,61.8,1.02,0.004,0.02,0.496,False,,-1,1,True,4918,3902,19.19,0,D01412AB-AADF-409A-A19F-3BAD9BF3D7F5/L0/001,
IMG_0097.HEIC.jpeg,keep,,1006.3,134.2,53.2,2.86,0.001,0.0,0.505,False,0.314,-1,1,True,640,480,0.31,0,D1098D3C-87A6-402C-A505-F66570989974/L0/001,
IMG_1293.HEIC,keep,,1010.0,119.6,49.2,0.99,0.014,0.0,0.64,False,,-1,1,True,4032,3024,12.19,0,F6C4059A-4280-4128-BBE4-99A11010BE67/L0/001,
IMG_0498.HEIC,keep,,1017.3,158.9,57.8,1.01,0.0,0.003,0.613,False,,-1,1,True,4032,3024,12.19,0,F5B7174F-3285-4190-89D7-85445D2B6FC1/L0/001,
IMG_1283.HEIC,keep,,1025.2,130.1,63.9,2.39,0.0,0.002,0.467,False,,-1,1,True,4032,3024,12.19,0,3352417B-2313-4D55-AA24-4EE14B2F42BD/L0/001,
IMG_0220.HEIC,keep,,1027.7,135.9,61.3,1.17,0.008,0.0,0.327,False,,-1,1,True,3024,4032,12.19,0,F2DBC10A-06A1-4E5B-BA06-AF3B10D2F426/L0/001,
IMG_1685.HEIC,keep,,1030.4,155.1,77.8,2.76,0.005,0.046,0.492,False,,28,2,True,4032,3024,12.19,0,FC241800-8C04-4975-8D67-340A704598FB/L0/001,
IMG_0404.HEIC,keep,,1030.4,100.4,47.0,0.49,0.0,0.004,0.5,False,,-1,1,True,4032,3024,12.19,0,EAD73E48-E14D-4F50-B025-5258F80B7512/L0/001,
IMG_1845.HEIC,keep,,1031.4,131.4,59.0,1.61,0.0,0.048,0.432,False,,-1,1,True,3024,4032,12.19,0,77C153D2-8187-4BEE-AF09-43574AE291F9/L0/001,
IMG_0633.HEIC,keep,,1034.1,139.3,57.2,0.44,0.002,0.001,0.662,False,,-1,1,True,4032,3024,12.19,0,B348B567-2997-483D-B06B-F4620615E63A/L0/001,
IMG_0348.HEIC,keep,,1034.5,116.0,66.9,1.51,0.008,0.004,0.616,False,0.552,-1,1,True,3024,4032,12.19,0,A2367E81-3ACB-4F41-B5B9-E6BA5497E34B/L0/001,
IMG_1892.HEIC,keep,,1035.9,116.2,64.6,0.87,0.002,0.007,0.33,False,,-1,1,True,4032,3024,12.19,0,5948914A-8820-47CD-969A-A77036BBC6CF/L0/001,
IMG_0069.HEIC,keep,,1036.4,140.7,52.4,1.23,0.003,0.004,0.69,False,,-1,1,True,4032,3024,12.19,0,53128C86-7602-46C3-A7D2-5F4BFA166E00/L0/001,
IMG_0345.HEIC,keep,,1037.4,121.5,67.5,1.13,0.001,0.006,0.56,False,0.562,-1,1,True,3024,4032,12.19,0,A3D5C553-9C3C-4A74-B6D4-80C11EA88A67/L0/001,
IMG_0525.HEIC,keep,,1038.5,154.4,55.3,0.39,0.001,0.012,0.631,False,,-1,1,True,4032,3024,12.19,0,C28526D6-29C1-42D0-8449-F04E739D0D5B/L0/001,
IMG_0034.HEIC,keep,,1040.2,133.0,49.6,0.65,0.0,0.004,0.588,False,,-1,1,True,4032,3024,12.19,0,38C0FB36-5EAD-41D7-8AC9-212BCB701CE6/L0/001,
IMG_0762.HEIC,keep,,1042.1,131.0,74.6,0.43,0.0,0.037,0.461,False,,-1,1,True,4032,3024,12.19,0,B711B335-92D7-4D98-BD3F-D87B10ED4C76/L0/001,
IMG_1462.HEIC,keep,,1043.3,114.5,59.2,1.43,0.027,0.0,0.383,False,,-1,1,True,3024,4032,12.19,0,49AAB046-072B-412C-8D42-F062451386A2/L0/001,
IMG_0483.HEIC,keep,,1046.9,136.4,58.9,0.41,0.001,0.004,0.789,False,,-1,1,True,4032,3024,12.19,0,A7A4FA9C-3A3E-47ED-8A02-7B3D0381ACBE/L0/001,
IMG_0465.HEIC,keep,,1060.4,98.6,67.0,3.03,0.0,0.001,0.516,False,,-1,1,True,3024,4032,12.19,0,4CA5859F-5CB7-4D4D-8933-31C816EB7F45/L0/001,
IMG_0578.HEIC,keep,,1061.2,144.3,58.8,0.39,0.003,0.027,0.589,False,,-1,1,True,4032,3024,12.19,0,184F9788-BA83-4FEB-9F7F-6402222EC0B3/L0/001,
IMG_1123.HEIC,keep,,1062.5,127.2,66.0,1.21,0.003,0.001,0.519,False,0.542,-1,1,True,4032,3024,12.19,0,AD1A7A35-BE2E-4E92-9D86-A1A238687F4D/L0/001,
IMG_0635.HEIC,keep,,1074.8,152.4,53.5,1.14,0.001,0.002,0.585,False,,-1,1,True,4032,3024,12.19,0,FC49FC07-2C8A-4545-9D8E-BFDBA2824E71/L0/001,
IMG_1034.HEIC,keep,,1080.5,139.0,76.5,1.94,0.003,0.0,0.499,False,,-1,1,True,4032,3024,12.19,0,D12FA631-014F-45BD-9952-C7419D166AAB/L0/001,
IMG_1877.HEIC,keep,,1081.0,127.0,65.0,1.47,0.008,0.003,0.461,False,0.393,7,2,True,3024,4032,12.19,0,BC81C9FA-151E-4C65-92B7-39BBB0502661/L0/001,
IMG_0851.HEIC,keep,,1081.0,143.5,64.3,0.38,0.005,0.001,0.535,False,,-1,1,True,4032,3024,12.19,0,72971D63-8E1D-4FEC-B30E-466638B67A02/L0/001,
IMG_0576.HEIC,keep,,1081.5,147.0,58.2,1.15,0.003,0.004,0.538,False,,-1,1,True,4032,3024,12.19,0,7753F4CA-7B52-461F-9484-206641C8A289/L0/001,
